country,year,population,real_gdp
DNK,1989,5.129472,126865.6328125
DNK,1990,5.140332,131056.140625
DNK,1991,5.154309,132006.359375
DNK,1992,5.171304,137915.296875
DNK,1993,5.190631,137288.75
DNK,1994,5.211321,144507.90625
DNK,1995,5.232582,150848.8125
DNK,1996,5.254383,156407.4375
DNK,1997,5.276683,164091.1875
DNK,1998,5.29868,169237.75
DNK,1999,5.31941,175906.046875
DNK,2000,5.338283,186918.984375
DNK,2001,5.354704,186784
DNK,2002,5.369058,188516.75
DNK,2003,5.382953,186772.6875
DNK,2004,5.398645,194796.296875
DNK,2005,5.417692,204319.78125
DNK,2006,5.440696,211116.234375
DNK,2007,5.466988,217667.84375
DNK,2008,5.495302,231117.515625
DNK,2009,5.523755,222058.03125
DOM,1960,3.29020250515122,10034.1259765625
DOM,1961,3.4012533451107,9947.1474609375
DOM,1962,3.5161811537063,10951.1484375
DOM,1963,3.63406784845214,10592.3984375
DOM,1964,3.75399194835501,10945.3818359375
DOM,1965,3.87503197242169,10344.3779296875
DOM,1966,3.99773556583677,10564.9921875
DOM,1967,4.12271713017923,10949.28125
DOM,1968,4.2491551976722,10686.427734375
DOM,1969,4.37622781503773,11541.5400390625
DOM,1970,4.503114,13209.2763671875
DOM,1971,4.631114,14437.041015625
DOM,1972,4.759935,17173.740234375
DOM,1973,4.889437,18886.349609375
DOM,1974,5.019471,19005.69921875
DOM,1975,5.149934,19817.50390625
DOM,1976,5.280727,22446.73828125
DOM,1977,5.411867,22478.185546875
DOM,1978,5.54352,22465.796875
DOM,1979,5.67593,23243.09375
DOM,1980,5.809271,22814.083984375
DOM,1981,5.943591,25481.939453125
DOM,1982,6.078816,25756.13671875
DOM,1983,6.214857,26975.4609375
DOM,1984,6.351572,30099
DOM,1985,6.488857,30798.9140625
DOM,1986,6.626544,32155.22265625
DOM,1987,6.764623,35336.9140625
DOM,1988,6.903314,37337.10546875
DOM,1989,7.04294,35968.9296875
DOM,1990,7.183646,34189.16015625
DOM,1991,7.325622,35122.7421875
DOM,1992,7.468551,40756.80078125
DOM,1993,7.611463,44411.2734375
DOM,1994,7.753052,46625.08984375
DOM,1995,7.89242,47825.72265625
DOM,1996,8.029114,49685.58203125
DOM,1997,8.163474,54440.11328125
DOM,1998,8.296375,59976.484375
DOM,1999,8.429116,63725.3046875
DOM,2000,8.562623,64513.1015625
DOM,2001,8.697127,70628.015625
DOM,2002,8.832286,71165.3828125
DOM,2003,8.967759,68102.234375
DOM,2004,9.102997,70866.1328125
DOM,2005,9.237565,78844.328125
DOM,2006,9.371333,87732.890625
DOM,2007,9.504336,96206.4375
DOM,2008,9.636491,98104.3828125
DOM,2009,9.767737,104659.234375
DZA,1960,11.3933640518432,108244.140625
DZA,1961,11.6151373819194,95173.484375
DZA,1962,11.4890847620562,52905.2890625
DZA,1963,11.773080637334,60865.2890625
DZA,1964,12.1281464457894,63954.38671875
DZA,1965,12.4939201533925,69686.6328125
DZA,1966,12.8866553371311,61610.58203125
DZA,1967,13.3267110488589,69786.484375
DZA,1968,13.7295963767901,78230.1875
DZA,1969,14.1285853879633,85976.2734375
DZA,1970,14.550033,98482.421875
DZA,1971,14.960111,93336.2421875
DZA,1972,15.377095,106311.640625
DZA,1973,15.804428,114682.3515625
DZA,1974,16.247113,140444.5
DZA,1975,16.709098,150386.140625
DZA,1976,17.190236,152128.640625
DZA,1977,17.690184,171655.34375
DZA,1978,18.212331,191580.484375
DZA,1979,18.760761,201890.03125
DZA,1980,19.337723,202353.25
DZA,1981,19.943667,221430.546875
DZA,1982,20.575701,230987.21875
DZA,1983,21.228288,243490.8125
DZA,1984,21.893857,253777.640625
DZA,1985,22.565908,263964.125
DZA,1986,23.241276,232498.8125
DZA,1987,23.917889,215471.0625
DZA,1988,24.591493,194710.625
DZA,1989,25.257671,201886.734375
DZA,1990,25.912364,213110.5625
DZA,1991,26.554277,208132.890625
DZA,1992,27.180921,206071.046875
DZA,1993,27.785977,196900.21875
DZA,1994,28.362015,197718.84375
DZA,1995,28.9043,207264.703125
DZA,1996,29.411839,218473.671875
DZA,1997,29.887717,211664.796875
DZA,1998,30.33688,219699.671875
DZA,1999,30.766551,227628.328125
DZA,2000,31.183658,254360.171875
DZA,2001,31.59032,255590.390625
DZA,2002,31.990387,263696.09375
DZA,2003,32.394886,288485.3125
DZA,2004,32.817225,304038.03125
DZA,2005,33.267887,348773.3125
DZA,2006,33.749328,384977.6875
DZA,2007,34.261971,399783.125
DZA,2008,34.811059,428303.3125
DZA,2009,35.40179,391843.53125
ECU,1960,4.51504794556815,12133.30078125
ECU,1961,4.64821140619784,12696.107421875
ECU,1962,4.78676215238214,13330.6591796875
ECU,1963,4.93048859299609,13560.8408203125
ECU,1964,5.07917767430329,14603.28515625
ECU,1965,5.23261926779025,15095.119140625
ECU,1966,5.39095427169455,15549.03125
ECU,1967,5.55432504686523,16674.876953125
ECU,1968,5.72251707695442,17443.90625
ECU,1969,5.89531974591149,17877.787109375
ECU,1970,6.07252,19135.958984375
ECU,1971,6.248831,20283.935546875
ECU,1972,6.428707,22304.6328125
ECU,1973,6.611916,26939.79296875
ECU,1974,6.798205,30263.814453125
ECU,1975,6.987393,31641.62109375
ECU,1976,7.179399,34737.13671875
ECU,1977,7.374235,37851.96875
ECU,1978,7.571953,40169.33984375
ECU,1979,7.772652,42792.37109375
ECU,1980,7.976449,44829.4921875
ECU,1981,8.183194,46081.1640625
ECU,1982,8.392935,46715.83203125
ECU,1983,8.606214,45034.19921875
ECU,1984,8.823746,46612.34765625
ECU,1985,9.045977,46981.71484375
ECU,1986,9.272905,44934.5546875
ECU,1987,9.504132,43259.99609375
ECU,1988,9.739179,45023.7734375
ECU,1989,9.97738,46154.8515625
ECU,1990,10.218085,49222.04296875
ECU,1991,10.460988,51178.97265625
ECU,1992,10.70567,53241.87890625
ECU,1993,10.9512,51956.28515625
ECU,1994,11.196476,54695.3125
ECU,1995,11.440576,55915.875
ECU,1996,11.68348,57276.36328125
ECU,1997,11.924991,59569.0625
ECU,1998,12.163887,59767.203125
ECU,1999,12.398691,57223.796875
ECU,2000,12.628596,62260.19140625
ECU,2001,12.852753,66775.40625
ECU,2002,13.072056,73301.5703125
ECU,2003,13.2896,78084.5859375
ECU,2004,13.509645,87313.46875
ECU,2005,13.735232,99958.6953125
ECU,2006,13.96749,108358.140625
ECU,2007,14.205479,113966.96875
ECU,2008,14.4476,127420.390625
ECU,2009,14.69131,124413.96875
EGY,1960,27.8338052547914,18619.630859375
EGY,1961,28.5349245861966,19474.84375
EGY,1962,29.209290521237,20513.892578125
EGY,1963,29.8804509528766,22240.763671875
EGY,1964,30.6190515374936,25067.3828125
EGY,1965,31.3780498812578,26033.953125
EGY,1966,32.1258042445556,26669.5625
EGY,1967,32.8461605513351,27605.923828125
EGY,1968,33.5269948402456,30410.634765625
EGY,1969,34.1784654524156,32889.73828125
EGY,1970,34.808599,37845.99609375
EGY,1971,35.561087,38636.1875
EGY,1972,36.302154,41109.0859375
EGY,1973,37.046807,41231.65234375
EGY,1974,37.815578,42815.14453125
EGY,1975,38.62441,47114.5234375
EGY,1976,39.478585,48960.4921875
EGY,1977,40.377668,51866.75
EGY,1978,41.324806,54970.4453125
EGY,1979,42.32174,55862.93359375
EGY,1980,43.369552,57836.87109375
EGY,1981,44.465918,69988.1171875
EGY,1982,45.61043,70818.1953125
EGY,1983,46.807221,81444.375
EGY,1984,48.061546,90450.9375
EGY,1985,49.373806,92835.0078125
EGY,1986,50.748187,95313.109375
EGY,1987,52.17384,96984.6171875
EGY,1988,53.617678,95628.59375
EGY,1989,55.035937,105876.9921875
EGY,1990,56.397273,121968.9140625
EGY,1991,57.689828,142992.859375
EGY,1992,58.922018,157458.640625
EGY,1993,60.108373,180965.390625
EGY,1994,61.272847,207130.859375
EGY,1995,62.434527,247151.515625
EGY,1996,63.595629,299457.53125
EGY,1997,64.754566,308959.40625
EGY,1998,65.922626,314067.375
EGY,1999,67.112877,329421.9375
EGY,2000,68.334905,340436.71875
EGY,2001,69.599945,358211.28125
EGY,2002,70.90871,368679.5
EGY,2003,72.247626,382074.8125
EGY,2004,73.596068,401761.375
EGY,2005,74.942115,426299.15625
EGY,2006,76.274285,465465.625
EGY,2007,77.605327,531694.875
EGY,2008,78.976122,633230.75
EGY,2009,80.442443,663489.125
ESP,1960,30.6834818728259,175315.140625
ESP,1961,30.9465512450425,196099.75
ESP,1962,31.2010677207428,215347
ESP,1963,31.4732171443304,235944.578125
ESP,1964,31.7846739842437,248173.640625
ESP,1965,32.1287972353048,262394.25
ESP,1966,32.49677042357,282347.5
ESP,1967,32.8956165504887,296266.21875
ESP,1968,33.2851801680128,316862.15625
ESP,1969,33.6124172738971,346525.15625
ESP,1970,33.92324,360528.59375
ESP,1971,34.305591,377599.15625
ESP,1972,34.701025,408714.65625
ESP,1973,35.104633,439577.375
ESP,1974,35.509391,461051.5
ESP,1975,35.909042,463310.15625
ESP,1976,36.302392,484832.21875
ESP,1977,36.687352,505667.34375
ESP,1978,37.05564,520651.96875
ESP,1979,37.397232,527307.8125
ESP,1980,37.704867,547170.875
ESP,1981,37.976189,520218.78125
ESP,1982,38.212556,503428.71875
ESP,1983,38.415495,493061.59375
ESP,1984,38.588238,484896.90625
ESP,1985,38.73433,478569.125
ESP,1986,38.85436,510660.6875
ESP,1987,38.950965,548892.125
ESP,1988,39.032625,589267.5
ESP,1989,39.110106,629367.4375
ESP,1990,39.192055,665134.625
ESP,1991,39.287043,697440.75
ESP,1992,39.397403,716274.5
ESP,1993,39.518427,728109.25
ESP,1994,39.64174,760541.6875
ESP,1995,39.764267,802563.875
ESP,1996,39.878881,831368.4375
ESP,1997,39.996221,891910.5
ESP,1998,40.151723,951050.3125
ESP,1999,40.392585,992942.6875
ESP,2000,40.7498,1062393.25
ESP,2001,41.230518000000004,1105281.75
ESP,2002,41.815486,1153675
ESP,2003,42.475265,1152938.25
ESP,2004,43.167276,1191497.625
ESP,2005,43.854761,1281253.75
ESP,2006,44.537926,1382862.5
ESP,2007,45.209538,1500067.5
ESP,2008,45.817016,1535477.625
ESP,2009,46.295191,1507975.75
EST,1990,1.56532,18450.84375
EST,1991,1.548287,18977.18359375
EST,1992,1.520879,14263.16796875
EST,1993,1.48812,13488.501953125
EST,1994,1.457145,13020.171875
EST,1995,1.433076,14089.9296875
EST,1996,1.417786,12912.658203125
EST,1997,1.409718,13430.91796875
EST,1998,1.406388,14355.013671875
EST,1999,1.403821,14893.9248046875
EST,2000,1.399145,16401.39453125
EST,2001,1.391754,17232.455078125
EST,2002,1.382735,18260.47265625
EST,2003,1.37289,19065.42578125
EST,2004,1.363549,19983.986328125
EST,2005,1.355662,22962.47265625
EST,2006,1.349369,24588.3515625
EST,2007,1.344233,27436.107421875
EST,2008,1.339941,28050.53125
EST,2009,1.336013,25151.43359375
ETH,1960,23.3046376493524,9858.578125
ETH,1961,23.7676481531989,10176.0576171875
ETH,1962,24.2464202628303,10443.2822265625
ETH,1963,24.74234070529,10861.4833984375
ETH,1964,25.2559741028623,11518.1455078125
ETH,1965,25.7843005539486,12224.9482421875
ETH,1966,26.3315390928164,12734.87109375
ETH,1967,26.8642850466684,13010.7919921875
ETH,1968,27.4341176727086,13693.451171875
ETH,1969,27.9268729198876,14428.0302734375
ETH,1970,28.414999,14472.6708984375
ETH,1971,29.24617,14936.1474609375
ETH,1972,30.135007,17186.70703125
ETH,1973,31.028728,17340.923828125
ETH,1974,31.855294,16758.884765625
ETH,1975,32.568539,19426.8046875
ETH,1976,33.144537,19782.794921875
ETH,1977,33.614153,19851.8828125
ETH,1978,34.053431,21680.3515625
ETH,1979,34.569428,20891.13671875
ETH,1980,35.239974,24310.943359375
ETH,1981,36.093319,27867.28515625
ETH,1982,37.109517,32196.751953125
ETH,1983,38.259376,38507.953125
ETH,1984,39.493503,41901.87109375
ETH,1985,40.775997,36423.74609375
ETH,1986,42.097111,38436.62890625
ETH,1987,43.470219,37450
ETH,1988,44.908705,37488.79296875
ETH,1989,46.433604,38031.671875
ETH,1990,48.057094,43249.0859375
ETH,1991,49.784987,38928.5859375
ETH,1992,51.602776,35179.34765625
ETH,1993,53.477944,37936.9140625
ETH,1994,55.366517,34511.71875
ETH,1995,57.237226,38285.32421875
ETH,1996,59.076414,38189.421875
ETH,1997,60.893264,41258.19140625
ETH,1998,62.707547,37428.00390625
ETH,1999,64.550161,38078.95703125
ETH,2000,66.443603,36925.23828125
ETH,2001,68.393128,42703.984375
ETH,2002,70.39117,37751.4140625
ETH,2003,72.43229,40045.4609375
ETH,2004,74.506974,46658.109375
ETH,2005,76.608431,56134.42578125
ETH,2006,78.735675,57154.5
ETH,2007,80.891968,69192.1796875
ETH,2008,83.079608,79747.546875
ETH,2009,85.302099,77054.9609375
FIN,1960,4.430016122622,39573.0078125
FIN,1961,4.46142309284786,43535.03515625
FIN,1962,4.49186533083109,44398.94140625
FIN,1963,4.52373439969417,44823.015625
FIN,1964,4.54897147088144,46278.06640625
FIN,1965,4.56416111566247,49199.25
FIN,1966,4.58129977708986,50697.43359375
FIN,1967,4.60617680238332,52192.26171875
FIN,1968,4.62690400069937,55004.3046875
FIN,1969,4.62421963204207,60529.51171875
FIN,1970,4.60674,65207.58984375
FIN,1971,4.623389,66482.25
FIN,1972,4.644847,70943.453125
FIN,1973,4.668813,75859.5390625
FIN,1974,4.691818,78666.453125
FIN,1975,4.711459,76398.375
FIN,1976,4.726803,76358.4453125
FIN,1977,4.738949,76917.078125
FIN,1978,4.74994,80106.8671875
FIN,1979,4.762758,86359.28125
FIN,1980,4.779454,91593.171875
FIN,1981,4.800899,92874.3515625
FIN,1982,4.826135,93781.703125
FIN,1983,4.853196,95085.4609375
FIN,1984,4.879222,97509.5078125
FIN,1985,4.902219,98259.7890625
FIN,1986,4.921293,104587.5703125
FIN,1987,4.937259,109773.1953125
FIN,1988,4.951886,118293.0234375
FIN,1989,4.967776,123174.03125
FIN,1990,4.986705,123536.4375
FIN,1991,5.009381,113355.890625
FIN,1992,5.034898,109385.6328125
FIN,1993,5.061465,109277.1484375
FIN,1994,5.086499,116753.84375
FIN,1995,5.108176,131239.125
FIN,1996,5.126021,131019.015625
FIN,1997,5.140755,142485.5
FIN,1998,5.153229,153486.359375
FIN,1999,5.16478,160226.328125
FIN,2000,5.176482,167990.5625
FIN,2001,5.188446,170137.609375
FIN,2002,5.200632,170558.53125
FIN,2003,5.2138,171414.328125
FIN,2004,5.228842,180053.796875
FIN,2005,5.246368,187502.4375
FIN,2006,5.2666,190195.671875
FIN,2007,5.289333,206338.328125
FIN,2008,5.31417,214587.78125
FIN,2009,5.340485,198093.609375
FJI,1960,0.392992388853417,1129.82299804688
FJI,1961,0.406990717366459,1158.84460449219
FJI,1962,0.421487604818652,1179.07556152344
FJI,1963,0.436060419486256,1350.69665527344
FJI,1964,0.45023957387349,1564.14440917969
FJI,1965,0.463025002339568,1331.45031738281
FJI,1966,0.473571471212388,1368.27026367188
FJI,1967,0.484561533675479,1555.82006835938
FJI,1968,0.4945524833099,1741.19677734375
FJI,1969,0.505542515997611,1808.05236816406
FJI,1970,0.520529,2010.58532714844
FJI,1971,0.531601,2217.22119140625
FJI,1972,0.542811,2385.61206054688
FJI,1973,0.554109,2674.77026367188
FJI,1974,0.565386,2770.9453125
FJI,1975,0.576592,2841.7607421875
FJI,1976,0.587523,2870.22290039063
FJI,1977,0.598258,3056.90502929688
FJI,1978,0.609348,3187.97314453125
FJI,1979,0.621541,3739.46728515625
FJI,1980,0.635256,3735.90649414063
FJI,1981,0.650957,3652.72338867188
FJI,1982,0.668196,3530.62841796875
FJI,1983,0.685389,3321.419921875
FJI,1984,0.700366,3550.4736328125
FJI,1985,0.711663,3519.94140625
FJI,1986,0.718548,3551.30639648438
FJI,1987,0.721725,3538.681640625
FJI,1988,0.722918,3687.21655273438
FJI,1989,0.724624,4051.63012695313
FJI,1990,0.728626,4582.05029296875
FJI,1991,0.735469,4283.8916015625
FJI,1992,0.744534,4405.97216796875
FJI,1993,0.755024,4427.80126953125
FJI,1994,0.765666,4637.67724609375
FJI,1995,0.775498,4595.29833984375
FJI,1996,0.784479,4796.8203125
FJI,1997,0.792859,4652.9501953125
FJI,1998,0.800314,4560.55322265625
FJI,1999,0.806494,4878.34912109375
FJI,2000,0.811223,4960.7236328125
FJI,2001,0.814215,4935.35009765625
FJI,2002,0.815691,4891.13916015625
FJI,2003,0.816626,4598.29296875
FJI,2004,0.818355,4602.03173828125
FJI,2005,0.82182,4497.26318359375
FJI,2006,0.82739,4938.626953125
FJI,2007,0.834729,4931.43017578125
FJI,2008,0.843206,5238.93310546875
FJI,2009,0.851854,5595.83544921875
FRA,1960,46.655544340322,468422.65625
FRA,1961,47.2003900497763,491410.5
FRA,1962,48.16253219753,524957.6875
FRA,1963,48.873938878237,558345.0625
FRA,1964,49.432748720866996,595685.5625
FRA,1965,49.8783134550261,623569.8125
FRA,1966,50.3321535140712,657553.6875
FRA,1967,50.7282000183834,690441.1875
FRA,1968,51.1127963155471,720147.875
FRA,1969,51.5493292546782,771648.3125
FRA,1970,51.99813,818592.4375
FRA,1971,52.441905,867624.4375
FRA,1972,52.919033,914270
FRA,1973,53.399306,980570.625
FRA,1974,53.838682,1027725.5
FRA,1975,54.20709,1022991.4375
FRA,1976,54.494304,1073647
FRA,1977,54.715569,1118702.75
FRA,1978,54.897276,1170870
FRA,1979,55.077848,1221186.625
FRA,1980,55.285646,1246880.25
FRA,1981,55.527915,1222484
FRA,1982,55.797684,1220582.25
FRA,1983,56.091787,1203227.125
FRA,1984,56.402568,1190937.375
FRA,1985,56.723582,1171883.625
FRA,1986,57.056509,1239001.375
FRA,1987,57.402141,1277776.75
FRA,1988,57.751544,1345192.375
FRA,1989,58.092992,1397526.5
FRA,1990,58.418028,1444479.25
FRA,1991,58.724885,1452341.5
FRA,1992,59.01591,1481791.5
FRA,1993,59.292228,1481563.125
FRA,1994,59.55646,1514447.375
FRA,1995,59.811881,1554860.25
FRA,1996,60.055803,1587360.25
FRA,1997,60.290831,1674515.125
FRA,1998,60.531978,1763625.625
FRA,1999,60.799015,1829754.25
FRA,2000,61.105231,1942994.625
FRA,2001,61.456854,2008238.5
FRA,2002,61.847608,2036409.125
FRA,2003,62.262671,1955126.125
FRA,2004,62.680418,2005503.625
FRA,2005,63.084614,2103202
FRA,2006,63.470828,2139617.5
FRA,2007,63.842097,2267029
FRA,2008,64.198684,2297684.75
FRA,2009,64.542997,2248625.25
GAB,1960,0.511476059920229,1813.67224121094
GAB,1961,0.516616017044427,1960.29333496094
GAB,1962,0.522551860767898,2194.93725585938
GAB,1963,0.529084029882536,2645.31958007813
GAB,1964,0.53623432950065,2958.13720703125
GAB,1965,0.544025692585185,3311.8251953125
GAB,1966,0.55220582236645,3082.16162109375
GAB,1967,0.560789585966472,3371.84252929688
GAB,1968,0.569790825188519,3458.01416015625
GAB,1969,0.577715240470889,3708.4228515625
GAB,1970,0.590119,4376.314453125
GAB,1971,0.601734,4531.64404296875
GAB,1972,0.613129,4481.025390625
GAB,1973,0.624625,5179.02880859375
GAB,1974,0.636702,6967.67529296875
GAB,1975,0.649719,7632.01025390625
GAB,1976,0.663774,9174.4521484375
GAB,1977,0.678786,8803.626953125
GAB,1978,0.694734,9449.2509765625
GAB,1979,0.711544,9565.41015625
GAB,1980,0.729165,9773.44140625
GAB,1981,0.747593,9157.3076171875
GAB,1982,0.766867,8696.30859375
GAB,1983,0.787017,9519.1025390625
GAB,1984,0.808088,10507.9189453125
GAB,1985,0.830091,9588.30078125
GAB,1986,0.853039,7404.44921875
GAB,1987,0.876877,7230.19482421875
GAB,1988,0.901473,6537
GAB,1989,0.926648,8511.642578125
GAB,1990,0.952269,10262.7802734375
GAB,1991,0.978252,10725.779296875
GAB,1992,1.004598,10151.271484375
GAB,1993,1.031358,10318.5595703125
GAB,1994,1.058625,9379.7890625
GAB,1995,1.086449,10562.869140625
GAB,1996,1.114879,11926.16796875
GAB,1997,1.143838,10439.716796875
GAB,1998,1.173114,9005.7109375
GAB,1999,1.202412,10534.9248046875
GAB,2000,1.231548,12673.2822265625
GAB,2001,1.260435,11469.9423828125
GAB,2002,1.289192,12066.15234375
GAB,2003,1.318093,13522.2138671875
GAB,2004,1.347524,16358.4521484375
GAB,2005,1.377777,22156.935546875
GAB,2006,1.40892,21542.439453125
GAB,2007,1.440902,23017.0859375
GAB,2008,1.473741,27542.869140625
GAB,2009,1.507428,16857.134765625
GBR,1960,52.3526097644241,626590.0625
GBR,1961,52.7874462556207,642732.4375
GBR,1962,53.2722672838472,651100.6875
GBR,1963,53.6051441663233,676240.125
GBR,1964,53.9710097755195,718124.0625
GBR,1965,54.3298741938408,736864.6875
GBR,1966,54.6227687852916,752514
GBR,1967,54.9386498574578,770532.3125
GBR,1968,55.1935565058286,803106.4375
GBR,1969,55.4404628827095,818845.4375
GBR,1970,55.611401,839567.875
GBR,1971,55.785325,851900.9375
GBR,1972,55.927492,877802.8125
GBR,1973,56.039166,939683.8125
GBR,1974,56.122405,911077.9375
GBR,1975,56.179925,891427.6875
GBR,1976,56.212943,938050.1875
GBR,1977,56.224944,984904.3125
GBR,1978,56.223974,1052226.125
GBR,1979,56.220089,1112633.5
GBR,1980,56.221513,1126705
GBR,1981,56.23102,1102554.875
GBR,1982,56.250124,1105770.625
GBR,1983,56.283959,1131237.625
GBR,1984,56.337848,1145577.875
GBR,1985,56.415196,1164636.375
GBR,1986,56.519444,1191488.25
GBR,1987,56.649375,1259506.125
GBR,1988,56.797704,1319108.375
GBR,1989,56.953861,1353619.75
GBR,1990,57.110117,1385561.75
GBR,1991,57.2646,1363586.625
GBR,1992,57.419469,1376120.375
GBR,1993,57.575969,1427749.75
GBR,1994,57.736667,1478346.875
GBR,1995,57.90379,1554253.625
GBR,1996,58.079322,1641439
GBR,1997,58.263858,1756576.875
GBR,1998,58.456989,1813215.375
GBR,1999,58.657794,1884668.25
GBR,2000,58.867004,2024304.75
GBR,2001,59.080221,2079137.75
GBR,2002,59.301235,2086833.25
GBR,2003,59.548421,2092083.5
GBR,2004,59.846226,2153446.25
GBR,2005,60.210012,2271498
GBR,2006,60.64885,2302793
GBR,2007,61.15182,2303310
GBR,2008,61.68962,2323823
GBR,2009,62.221164,2191216
GEO,1990,5.460309,55710.51171875
GEO,1991,5.418449,47814.19140625
GEO,1992,5.345624,21870.82421875
GEO,1993,5.25285,13262.2001953125
GEO,1994,5.156079,11832.1376953125
GEO,1995,5.067143,13049.365234375
GEO,1996,4.989723,14757.6357421875
GEO,1997,4.921287,15712.5400390625
GEO,1998,4.859954,14970.970703125
GEO,1999,4.801695,14722.744140625
GEO,2000,4.743591,14524.1103515625
GEO,2001,4.685769,15253.9560546875
GEO,2002,4.629853,16146.48828125
GEO,2003,4.575993,18228.17578125
GEO,2004,4.524444,19771.421875
GEO,2005,4.475273,21920.130859375
GEO,2006,4.429186,25619.33203125
GEO,2007,4.385885,29088.453125
GEO,2008,4.34329,31003.80078125
GEO,2009,4.298591,32475.53125
GHA,1960,6.80630008623862,19501.669921875
GHA,1961,6.99726121410572,19283.095703125
GHA,1962,7.19459460040108,19130.62890625
GHA,1963,7.39862953911168,20548.1953125
GHA,1964,7.61184273147119,21268.1953125
GHA,1965,7.834655823038,20907.4921875
GHA,1966,8.06538269800052,20568.513671875
GHA,1967,8.30477009810547,20446.18359375
GHA,1968,8.5533086993788,20963.6328125
GHA,1969,8.81227276693732,22527.87109375
GHA,1970,8.596977,24441.470703125
GHA,1971,8.827273,25175.4375
GHA,1972,9.083575,22467.6328125
GHA,1973,9.350111,24852.123046875
GHA,1974,9.60428,27643.326171875
GHA,1975,9.831409,24530.4140625
GHA,1976,10.023471,22240.5625
GHA,1977,10.189889,24257.31640625
GHA,1978,10.35449,24552.193359375
GHA,1979,10.55077,23733.109375
GHA,1980,10.802025,24031.3125
GHA,1981,11.117608,22304.09375
GHA,1982,11.488112,19256.03515625
GHA,1983,11.89513,19154.39453125
GHA,1984,12.311166,21565.30078125
GHA,1985,12.716238,23153.134765625
GHA,1986,13.103975,23928.97265625
GHA,1987,13.480381,24955.80859375
GHA,1988,13.852597,27098.34375
GHA,1989,14.232493,26817.728515625
GHA,1990,14.62826,27329.845703125
GHA,1991,15.042736,29480.88671875
GHA,1992,15.471527,30119.50390625
GHA,1993,15.907244,30769.18359375
GHA,1994,16.339344,31943.57421875
GHA,1995,16.760991,33730.84765625
GHA,1996,17.169214,33396.5
GHA,1997,17.568583,39190.84765625
GHA,1998,17.969006,38434.21875
GHA,1999,18.384426,43272.97265625
GHA,2000,18.824994,46890.796875
GHA,2001,19.293804,44020.84765625
GHA,2002,19.788181,45911.0078125
GHA,2003,20.305396000000002,47574.53125
GHA,2004,20.840493,52309.96484375
GHA,2005,21.389514,54158.484375
GHA,2006,21.951891,52220.625
GHA,2007,22.528041,55649.4921875
GHA,2008,23.115919,61869.41796875
GHA,2009,23.713164,60491.1015625
GIN,1960,3.50124821363669,6868.6337890625
GIN,1961,3.56385104299943,7304.74609375
GIN,1962,3.6285746462732,7621.12158203125
GIN,1963,3.69513792712405,7802.8544921875
GIN,1964,3.76362557306377,7361.8798828125
GIN,1965,3.83402572232361,7586.36669921875
GIN,1966,3.90634389200532,7703.73388671875
GIN,1967,3.98056684106471,7510.66748046875
GIN,1968,4.05676242985325,7507.52099609375
GIN,1969,4.1350313454778,7411.8291015625
GIN,1970,4.215442,7215.8408203125
GIN,1971,4.259102,7602.97900390625
GIN,1972,4.293208,7780.58642578125
GIN,1973,4.319502,7901.390625
GIN,1974,4.340748,8313.6611328125
GIN,1975,4.359735,8560.3505859375
GIN,1976,4.376768,9232.52734375
GIN,1977,4.393551,8932.7216796875
GIN,1978,4.416074,9521.17578125
GIN,1979,4.451872,9395.849609375
GIN,1980,4.506559,9706.625
GIN,1981,4.584305,9684.4189453125
GIN,1982,4.684992,9960.1142578125
GIN,1983,4.80474,9908.146484375
GIN,1984,4.93723,10083.3017578125
GIN,1985,5.078689,10556.962890625
GIN,1986,5.223553,10699.30078125
GIN,1987,5.375058,11173.2890625
GIN,1988,5.54827,12109.3154296875
GIN,1989,5.763843,12269.484375
GIN,1990,6.034082,12674.697265625
GIN,1991,6.36711,13188.357421875
GIN,1992,6.751394,13355.4765625
GIN,1993,7.155564,14074.3115234375
GIN,1994,7.536389,14846.5869140625
GIN,1995,7.863033,15647.462890625
GIN,1996,8.124799,17020.828125
GIN,1997,8.331366,15488.9990234375
GIN,1998,8.497582,15076
GIN,1999,8.647336,13973.0732421875
GIN,2000,8.799165,13500.7880859375
GIN,2001,8.955756,12505.65625
GIN,2002,9.114287,11938.8115234375
GIN,2003,9.281572,10868.830078125
GIN,2004,9.464771,10464.2451171875
GIN,2005,9.669023,10379.505859375
GIN,2006,9.898301,10576.0947265625
GIN,2007,10.152521,11369.7880859375
GIN,2008,10.427356,12572.662109375
GIN,2009,10.71577,11625.6240234375
GMB,1960,0.324863985961764,541.601806640625
GMB,1961,0.334758905638978,509.857574462891
GMB,1962,0.345232549267467,514.436279296875
GMB,1963,0.356327389980644,553.559997558594
GMB,1964,0.368089587051741,613.518005371094
GMB,1965,0.380240396788473,691.944580078125
GMB,1966,0.392792693171696,702.255615234375
GMB,1967,0.405758524927079,688.371765136719
GMB,1968,0.419153571903098,760.570434570313
GMB,1969,0.432989827808411,734.337158203125
GMB,1970,0.447283,850.196472167969
GMB,1971,0.460193,857.747375488281
GMB,1972,0.474538,868.677978515625
GMB,1973,0.48986,909.167053222656
GMB,1974,0.505512,971.972778320313
GMB,1975,0.52107,1029.99633789063
GMB,1976,0.536409,1017.95294189453
GMB,1977,0.551823,1028.47875976563
GMB,1978,0.567828,1098.80029296875
GMB,1979,0.585155,1065.2421875
